idImpianto,Gestore,Bandiera,Tipo Impianto,Nome Impianto,Indirizzo,Comune,Provincia,Latitudine,Longitudine,,,
17156,SEDENALI MASSIMO,Agip Eni,Altro,eni,VIA ROMA 117 46010,CURTATONE,MN,45.12856866249881,10.709426254034042,,,
25784,RIALTO S.R.L.,Pompe Bianche,Altro,IL GIGANTE SELF 24 H,VIA GENERALE DE LAUGIER SNC 46010,CURTATONE,MN,45.15226841736679,10.724211260676384,,,
18847,SOFFIATI ARTURO,Tamoil,Altro,TAMOIL,VIA TORRE D'OGLIO 4 46010,CURTATONE,MN,45.098389332347615,10.699023718643048,,,
19209,UMBRIA PETROLI S.R.L.,Api-Ip,Altro,zona quattro venti, S.S.N.10KM 283+250 VIA PILLA 41 46010,CURTATONE,MN,45.15336834952817,10.719030573964119,,,
27797,DIANA SALVATORE,Esso,Altro,DIANA SALVATORE,STRADA PROVINCIALE MANTOVA S. MATTEO VIADANA 18 46030,DOSOLO,MN,44.938673313053954,10.622805655002594,,,
29870,F.LLI CINI DI SANDRO E CESARE MASSIMO CINI S.N.C.,Agip Eni,Altro,F.LLI CINI  ads ENI,VIA PROVINCIALE SUD 57 26 46030,DOSOLO,MN,44.931548490179296,10.613615816796937,,,
14445,MASSARI MARCO,Pompe Bianche,Altro,MASSARI MARCO,VIA ARGINE VALLE 67/B 46022,FELONICA,MN,44.971696064009336,11.34924251324469,,,
32294,PEVERADA DANTE,Pompe Bianche,Altro,Dante Peverada,VIA MARCONI C.M. 46040,GAZOLDO DEGLI IPPOLITI,MN,45.20109730121865,10.58365164001998,,,
32881,KEROPETROL S.P.A.,Pompe Bianche,Altro,KEROPETROL SPA BELFORTE,SP. 58 KM 2+948  46010,GAZZUOLO,MN,45.08258047528598,10.566768944263458,,,
25067,IP SERVICES S.R.L.,Api-Ip,Strada Statale,GOITO - MARSILETTI,Statale 236 Goitese. Km. KM. 11.687. dir. Mantova 46044,GOITO,MN,45.246183091488255,10.689799999999991,,,
11714,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,GOITO-SS. 236 GOITESE 349,SS. 236 GOITESE 349 46044,GOITO,MN,45.254157855718425,10.670459121465683,,,
12749,TODESCHI F.LLI GIUSEPPE & TOLMINO & C. - S.N.C.,Agip Eni,Altro,stazione eni todeschi fratelli,strada provinciale ex ss 236  46044,GOITO,MN,45.2578481766449,10.663615465164185,,,
30184,IP SERVICES S.R.L.,Api-Ip,Altro,GONZAGA - GUERRIERI GONZAGA,GUERRIERI GONZAGA  46023,GONZAGA,MN,44.95568351534238,10.81535749206546,,,
9450,MALAVASI LORIS,Ies,Altro,MALAVASI LORIS,STRADA PROVINCIALE 50 KM.9+250  46023,GONZAGA,MN,44.9700920933488,10.785124897956848,,,
30974,DI PALMA ALFREDO,Agip Eni,Altro,STAZIONE ENI DI PALMA ALFREDO,VIA GUERRIERI 50 46020,GONZAGA,MN,44.95527297570584,10.816448405385017,,,
26922,OASI 74 DI DE BERNARDO M. & ZICARO L. S.N.C.,Esso,Altro,STAZIONE ESSO,VIA GOITO 26 46040,GUIDIZZOLO,MN,45.31640202388205,10.588625876721153,,,
4254,TENEDINI RICCARDO,Agip Eni,Strada Statale,TENEDINI RICCARDO,Statale 236 Goitese. Km. 25+547. dir. mantova 46040,GUIDIZZOLO,MN,45.32753383027262,10.563794374465942,,,
14447,MASSARI MARCO,Pompe Bianche,Altro,MASSARI MARCO,VIA GIGLIOLA 87/A 46020,MAGNACAVALLO,MN,45.00552412850521,11.169668917999275,,,
30918,T.D.M. S.R.L.,Tamoil,Altro,3423,via Parma 15/c 46100,MANTOVA,MN,45.131739003975895,10.789025500416756,,,
13027,R.E.C.A. DI URBANI VITTORIO E C. S.A.S.,Agip Eni,Altro,AGIP VIALE PIAVE ,VIALE PIAVE 1 46100,MANTOVA,MN,45.15564579421885,10.780915841460228,,,
24418,AUTOLAVAGGIO GOBBI MASSIMO E BELLINTANI LUCA - S.N.C.. IN SIGLA AUTOLAVAGGIO GOBBI & BELLINTANI - S.N.C.,Agip Eni,Altro,AUTOLAVAGGIO GOBBI E BELLINTANI SNC,VIA BRENNERO 22/E 46100,MANTOVA,MN,45.150402550959015,10.829327702522278,,,
17036,I.B.M. DI BOSCO ILARIA E MATTEO S.A.S.,Pompe Bianche,Strada Statale,BERTELLI CARBURANTI,Statale 482 Alto Polesana. Km. 2+130. dir. FERRARA 46100,MANTOVA,MN,45.14921913930051,10.843186676502228,,,
12836,DALLOCA GIANLUCA E CAPPELLARI ALBERTO S.N.C.,Agip Eni,Altro,Dalloca & Cappellari,STRADA DELLA FAVORITA 29 46100,MANTOVA,MN,45.18170390617049,10.79771988093853,,,
26431,AIFTINCA GABRIEL,Agip Eni,Altro,Distributore eni di Aiftinca Gabriel,Piazzale cesare Beccaria 6 46100,MANTOVA,MN,45.16854462139208,10.825907441819595,,,
12611,CANTARELLI GILBERTO E MAURO S.N.C.,Agip Eni,Altro,ENI,VIA CREMONA 5/A 46100,MANTOVA,MN,45.15592068509462,10.768158021356953,,,
29545,ENI STATION RISTO & BAR DI STERNIERI MARIO,Agip Eni,Altro,ENI STATION RISTO & BAR,VIA VAINI 1 46100,MANTOVA,MN,45.137030234477315,10.86346685886383,,,
14922,FRATELLI GUAITA DI GUAITA STEFANO & ALESSANDRO - S.N.C.,Agip Eni,Altro,F.LLI GUAITA,VIA PARMA 17/B 46100,MANTOVA,MN,45.12892404423366,10.78820139169693,,,
16482,FRASSON GIULIANO,Api-Ip,Altro,FRASSON,VIA LEGNAGHESE 1/B 46100,MANTOVA,MN,45.1635735348623,10.81605076789856,,,
12433,BONATTI EMANUELA,Api-Ip,Altro,IP,via ostigliese 2 46100,MANTOVA,MN,45.16249309014043,10.829361230134964,,,
23441,LUNETTA SOCIETA' A RESPONSABILITA' LIMITATA,Costantin,Altro,lunetta srl,STRADA GHISIOLO 2 46100,MANTOVA,MN,45.164341729365695,10.81876516342163,,,
23223,GESTIONI EUROPA - SOCIETA' PER AZIONI,Total Erg,Altro,Mantova,Via Verona 47/A 46100,MANTOVA,MN,45.17423540062737,10.787324812303154,,,
24968,IP SERVICES S.R.L.,Api-Ip,Altro,MANTOVA - TE' BRUNETTI,VIA PIETRO NENNI  46100,MANTOVA,MN,45.14540378357795,10.779462449073776,,,
34150,IES GESTIONI S.R.L.,Ies,Altro,MANTOVA LAGO PAIOLO,VIA LAGO PAIOLO 43 46100,MANTOVA,MN,45.144831985316635,10.7746578429917,,,
6518,SERVIZI & GESTIONI ITALIA srl,Q8,Altro,MANTOVA TANGENZIALE NORD KM 3+400,TANGENZIALE NORD KM 3+400 SNC 46100,MANTOVA,MN,45.17016431446269,10.82420602440834,,,
34151,IES GESTIONI S.R.L.,Ies,Altro,MANTOVA VIA LEGNAGHESE,VIA LEGNAGHESE 5 46100,MANTOVA,MN,45.16374147190877,10.820483788847923,,,
11715,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,MANTOVA-LOC.BELFIORE STRADA CREMONESE,LOC.BELFIORE STRADA CREMONESE S/N 46100,MANTOVA,MN,45.1555827301532,10.762662449073787,,,
10976,MAZZOLA & BIGNARDI S.P.A.,Ies,Altro,MAZZOLA E BIGNARDI SPA,VIA BRENNERO 33 46100,MANTOVA,MN,45.156773748646415,10.841830149292946,,,
5034,METAMANTOVA S.N.C. DI ROMANO MARCO E SPERANDIO MARIO,Agip Eni,Altro,METAMANTOVA SNC,VIALE FAVORITA 11 46100,MANTOVA,MN,45.17458861811484,10.809207712897432,,,
25997,OIL GLOBAL EUROPA S.A.S. DI CARAVAGGI MARINA & C.,Esso,Altro,OIL GLOBAL EUROPA SAS,VIA VERONA 47/D 46100,MANTOVA,MN,45.17536694971229,10.7873614154596,,,
30655,GESTIONI INNOVATIVE ITALIA S.R.L.,Agip Eni,Altro,PV 52494,VIA VERONA LOC.CITTADELLA 34 46100,MANTOVA,MN,45.17428571709128,10.786864310503006,,,
28346,SERENI CARLO E C. S.A.S.,Agip Eni,Altro,Sereni Carlo e c.sas,VIA LEGNAGHESE 1 46100,MANTOVA,MN,45.16310867948036,10.812527686357498,,,
7730,PETRULLI ANTONINO,Agip Eni,Altro,STAZIONE DI SERVIZIO ENI DI PETRULLI ANTONINO,VIA VERONA 32/b 46100,MANTOVA,MN,45.174297371132596,10.786860726319901,,,
12739,AV FUEL SNC DI VENTURI VALERIO E ARVANI MAURIZIO,Total Erg,Altro,TOTALERG,VIALE POMPILIO 50. 46100,MANTOVA,MN,45.1425722071192,10.769455432891846,,,
4104,PIT-STOP S.R.L.,Pompe Bianche,Altro,_PITSTOP,via tangenziale nord km 3+400 c.m. 46100,MANTOVA,MN,45.170710384966625,10.824269711358625,,,
13794,PIEROPAN PAOLO,Esso,Altro,Esso Pieropan Paolo,STRADA MONTANARA NORD 5 46010,MARCARIA,MN,45.079340724899026,10.595759600400925,,,
19034,MORI ANDREA,Api-Ip,Altro,Stazione di servizio IP di Mori Andrea,VIA CRISPI 143 46010,MARCARIA,MN,45.12297000173893,10.537967264448525,,,
19987,VICINI GIAMPIETRO,Tamoil,Strada Statale,TAMOIL di Vicini Giampietro,Statale 10 Padana Inferiore. Km. 273+515. dir. Mantova 46010,MARCARIA,MN,45.13404523178769,10.604039579629898,,,
20285,SPITTI ALESSANDRO,Api-Ip,Altro,Ip Spitti Alessandro,STRADA MANTOVA 16/B 46045,MARMIROLO,MN,45.21785154195307,10.752365738153458,,,
34218,MARIA TRASPORTI DI MAHMOOD TALAT,Pompe Bianche,Strada Statale,Palazzina Petroli,Statale 236 Goitese. Km. 8+964. dir. Brescia 46045,MARMIROLO,MN,45.23152450787744,10.717521905899048,,,
31950,IP SERVICES S.R.L.,Api-Ip,Altro,MEDOLE - DELLA REPUBBLICA 48,VIA DELLA REPUBBLICA 48 46046,MEDOLE,MN,45.32419434246113,10.515259008598377,,,
32385,S.I.A. ENGINEERING CONSTRUCTION S.R.L.,Sia fuel,Altro,Sia Fuel Medole,Via Matteotti  22 46046,MEDOLE,MN,45.326469140760494,10.520089706606996,,,
16958,I.B.M. DI BOSCO ILARIA E MATTEO S.A.S.,Ies,Altro,Stazione di servizio IES ,VIA DE AMICIS 47 46024,MOGLIA,MN,44.92907129217374,10.91586448252201,,,
18653,STAZIONE DI SERVIZIO MELLI MORENO E C. S.N.C.,Total Erg,Altro,Stazione di Servizio Melli & C.,VIA IV NOVEMBRE 49 46024,MOGLIA,MN,44.943840838115314,10.922612380812097,,,
12949,ZORZI SIMONE,Tamoil,Altro,tamoil,VIA DE AMICIS 48 46024,MOGLIA,MN,44.92995721290062,10.9148231484794,,,
5995,BERNABENI ENRICO,Agip Eni,Altro,Eni di Bernabeni Enrico,Via Mastroppa 2 46040,MONZAMBANO,MN,45.39300516301488,10.691229721548439,,,
18331,GHULAM DI GHULAM SARWAR & C. S.A.S.,Total Erg,Altro,MOTTEGGIANA,STRADA NAZIONALE CISA 16 46020,MOTTEGGIANA,MN,45.03498381820133,10.744653874204914,,,
20881,STAZIONE DI SERVIZIO ABETONE BRENNERO EST S.N.C. DI COMPRI SERGIO. CARLETTO ISABELLA. AMBROSI AMEDEO LUIGI,Esso,Altro,ESSO,VIA ABETONE BRENNERO 61 46035,OSTIGLIA,MN,45.06729938973965,11.141311139862069,,,
22161,VINCENZI PAOLA,Pompe Bianche,Altro,MN 01 - Ostiglia,via dell'industria 9 46035,OSTIGLIA,MN,45.08897722195167,11.136662431877085,,,
32494,ENI OSTIGLIA DI POP BOGDAN LUCIAN,Agip Eni,Altro,Pop Bogdan Lucian,Strada provinciale per Mantova 22 46035,OSTIGLIA,MN,45.07301940634074,11.128889545798302,,,
29464,ROME S.N.C. DI ALI A.. IQBAL N. E ROME I.,Repsol,Strada Statale,REPSOL BRENNERO NORD,Statale 12 dell'Abetone e del Brennero. Km. 242. dir. Verona 46035,OSTIGLIA,MN,45.08987160899912,11.140752956271172,,,
23723,ALESSANDRO SRL,Api-Ip,Altro,ALESSANDRO SRL. distributore IP,STRADA PROVINCIALE OVEST 30 46020,PEGOGNAGA,MN,44.98740885480621,10.848671793937683,,,
13416,PRENDI ARBEN,Api-Ip,Altro,BAR IP,Strada Provinciale Ovest 49 48 46020,PEGOGNAGA,MN,44.987383434692546,10.837525203824043,,,
34275,RETITALIA  S.P.A.,Esso,Altro,Mantova Pegognaga,VIALE S. LORENZO 27 46020,PEGOGNAGA,MN,44.99452858715766,10.86034741104504,,,
31473,STRATOS S.R.L.,Repsol,Altro,REPSOL,Strada Provinciale Ovest 45 46020,PEGOGNAGA,MN,44.987058283434486,10.839836597442627,,,
30758,D'ISIDORO FRANCESCO,Api-Ip,Altro,"STAZIONE IP ""I SALICI""",STRADA PROVINCIALE OVEST 49 48 46020,PEGOGNAGA,MN,44.987382296479964,10.837527215480804,,,
13694,S/A TAMOIL FABOZZI GIUSEPPE,Tamoil,Altro,TAMOIL DI FABOZZI GIUSEPPE,VIA MARCONI 4 46020,PEGOGNAGA,MN,44.99744824428371,10.85772220422973,,,
20819,REPSOL ITALIA S.P.A.,Repsol,Altro,Repsol_Piubega (MN001),STRADA SAN CASSIANO SNC 46040,PIUBEGA,MN,45.22349711640474,10.532063841819763,,,
4082,ENERGY RETE S.R.L.,Energy Rete,Strada Statale,Energy Rete S.r.l.,Statale 12 dell'Abetone e del Brennero. Km. 226+594. dir. SUD 46025,POGGIO RUSCO,MN,44.96711696216659,11.106297969818115,,,
31192,TOMMASI SERGIO,Costantin,Altro,COSTANTIN,VIA CIRCONVALLAZIONE 35 46040,PONTI SUL MINCIO,MN,45.41148894556222,10.68593680858612,,,
13788,MUZZINI ALFREDO E MARIO S.N.C. DI MUZZINI ALFREDO E C.,Agip Eni,Altro,ENI Muzzini Alfredo e Mario,STRADA CISA 4 46047,PORTO MANTOVANO,MN,45.185779027507515,10.789234230688407,,,
15609,FERRO DAVIDE,Tamoil,Altro,FERRO DAVIDE - TAMOIL,STRADA STATALE 62 KM 188+524 SNC 46047,PORTO MANTOVANO,MN,45.20694006326538,10.79382598400116,,,
17466,IN.CO. S.N.C. DI INGARGIOLA LUCA E CORNIANI ALESSANDRO E PAOLA,Tamoil,Altro,Tamoil,tangenziale nord 236 bis km 4+600  46047,PORTO MANTOVANO,MN,45.18926290400198,10.771316885948181,,,
6956,IES ITALIANA ENERGIA E SERVIZI S.P.A.,Ies,Altro,QUINGENTOLE,VIA NUVOLATO 5 46020,QUINGENTOLE,MN,45.03694152022719,11.041745245456696,,,
25105,BRIXIA FINANZIARIA S.R.L.,Retitalia,Altro,Impianto Retitalia Quistello,VIA ROMEO ROMEI 9 46026,QUISTELLO,MN,45.009931896279426,10.981927055225356,,,
31172,IES ITALIANA ENERGIA E SERVIZI S.P.A.,Ies,Altro,QUISTELLO,Via Ex S.S. 496 Virgiliana Km 8 + 100  46026,QUISTELLO,MN,44.99240388321923,11.00528597831726,,,
33582,BAROSI EMANUELA,Repsol,Altro,Repsol,VIA ROMEO ROMEI 8 46026,QUISTELLO,MN,45.009806993130894,10.981520145998047,,,
9961,FRANCO MARIA CRISTINA,Repsol,Altro,Stazione di servizio Franco Maria Cristina,VIA ROMEO ROMEI 8 46026,QUISTELLO,MN,45.009819318972454,10.98151344047551,,,
33473,ROME S.N.C. DI ALI A.. IQBAL N. E ROME I.,Api-Ip,Strada Statale,ip,Statale 12 dell'Abetone e del Brennero. Km. 242+. dir. ostiglia 46036,REVERE,MN,45.04321527954479,11.127103865146637,,,
13656,STAZIONE DI SERVIZIO ENI DI GOLA ALESSANDRA,Agip Eni,Altro,STAZIONE DI SERVIZIO ENI DI GOLA ALESSANDRA,VIA NAZIONALE 26 46036,REVERE,MN,45.04843651739596,11.130064665012355,,,
20403,MAFFEZZONI CLAUDIO,Total Erg,Altro,TOTAL ERG ,VIA CIRCONVALLAZIONE C.M. 46017,RIVAROLO MANTOVANO,MN,45.06886435052632,10.4379753023386,,,
8351,CONSORZIO AGRARIO DEL NORDEST SOCIETA' COOPERATIVA,Pompe Bianche,Altro,AGRINORDEST-DISTRIBUTORE RODIGO,VIA FRANCESCA EST 36/40 46040,RODIGO,MN,45.19843632803283,10.625876784324646,,,
15376,RANZATO ANTONIO DI RANZATO GIANLUCA E C. S.N.C.,Agip Eni,Altro,STAZIONE DI SERVIZIO ENI,VIA FRANCESCA EST 166 46040,RODIGO,MN,45.16908645302354,10.676700621843338,,,
9898,BRAGLIA GIANCARLO,Pompe Bianche,Altro,GB CARBURANTI,Strada Provinciale 30. Km. 7. dir. RONCOFERRARO  46037,RONCOFERRARO,MN,45.15203991558685,10.915764570236206,,,
12653,CALEFFI MARCO,Tamoil,Altro,TAMOIL CALEFFI MARCO,VIA OSTIGLIESE 180 46037,RONCOFERRARO,MN,45.09480108559946,10.94886839389801,,,
31097,A.F. PETROLI S.P.A.,AF Petroli,Altro,A.F. PETROLI SPA,s.s. Ex Cisa 62. km 198.76 lato sx  46048,ROVERBELLA,MN,45.2962270705734,10.807396620512009,,,
15783,DISTRIBUTORE CARBURANTI DI COGHI NICOLA E COGHI FABIO S.N.C.,Agip Eni,Altro,DISTRIBUTORE COGHI ,VIA XI FEBBRAIO 30 46048,ROVERBELLA,MN,45.26217920659191,10.772942304611206,,,
13529,SPERANZINI DANIELA,Api-Ip,Altro,SPERANZINI DANIELA,VIA TRENTO TRIESTE 113 46048,ROVERBELLA,MN,45.27043821002527,10.767897325196373,,,
30727,BRIXIA FINANZIARIA S.R.L.,Retitalia,Altro,Retitalia Sabbioneta, SP ex SS 420 Sabbionetana Km 30+182  46018,SABBIONETA,MN,44.99642216217211,10.49479372103724,,,
5689,BARATTI FRATELLI DI BARATTI ENZO E MAURO S.N.C.,Esso,Altro,esso,via trieste 56 46027,SAN BENEDETTO PO,MN,45.047196908127574,10.928767919540405,,,
22996,BERNARDELLI ALBERTO E MORENO & C. S.N.C.,Ego,Altro,pompa bianca,via strada romana nord 2 46027,SAN BENEDETTO PO,MN,45.050291054258786,10.929875001311302,,,
31612,GESTIONI EUROPA - SOCIETA' PER AZIONI,Total Erg,Altro,San Benedetto PO,via Trieste  8 46027,SAN BENEDETTO PO,MN,45.046668188051875,10.927845239639282,,,
31829,IP SERVICES S.R.L.,Api-Ip,Altro,SAN BENEDETTO PO - ROMANA NORD 29,STRADA ROMANA NORD 29 46027,SAN BENEDETTO PO,MN,45.063828009266935,10.931332186508143,,,
13537,LAGHEZZA MICHELE,Esso,Altro,DISTR. ESSO LAGHEZZA MICHELE,VIA EUROPA 8 46030,SAN GIORGIO DI MANTOVA,MN,45.16125899999998,10.8462212589302,,,
5652,LORO F.LLI-S.P.A.,Loro,Altro,LORO F.LLI SPA,VIA MALPASSO. 7 - S.P. 40  46020,SCHIVENOGLIA,MN,45.001670417272884,11.07124227116401,,,
19590,RACCANELLI MAX,Agip Eni,Altro,RACCANELLI MAX,STRADA PROVINCIALE N. 34 SNC 46028,SERMIDE,MN,45.0039927,11.2991526,,,
11717,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,SERMIDE-VIA CURIEL 2  S.P.FERRARESE,VIA CURIEL - S.P.FERRARESE 2 46028,SERMIDE,MN,45.00564205464032,11.288182586431503,,,
29573,CAMPANA SIMONE,Agip Eni,Altro,Stazione di servizio ENI,VIA CURIEL 59 46028,SERMIDE,MN,45.0099185149946,11.276378855109215,,,
21541,GIURADEI FAUSTO,Agip Eni,Altro,Stazione di servizio AGIP,VIALE H. DUNANT 8/A 46040,SOLFERINO,MN,45.36915069813562,10.564367904584287,,,
28007,FIORDALIGI MASSIMO,Agip Eni,Altro,57835,VIA MARX C.M. 46029,SUZZARA,MN,44.984867153548436,10.753454076782191,,,
28016,SIGIAN DI IANNI' FRANCESCO & C. S.N.C.,Agip Eni,Altro,ENI,VIA DELLA PACE 32/B  46029,SUZZARA,MN,44.984861286533764,10.790417568817134,,,
21383,FRANZONI LETIZIA,Agip Eni,Strada Statale,eni franzoni letizia,Statale 62 della Cisa. Km. 162. dir. mantova 46029,SUZZARA,MN,44.995021489705046,10.727958977222443,,,
33744,BONAFFINI SERVICE DI BONAFFINI MATTIA,Repsol,Altro,stazione di servizio Repsol di Bonaffini Mattia,VIA PIOPPELLE 6 46029,SUZZARA,MN,45.0063746621915,10.76667588954922,,,
12719,BONATTI FRATELLI DI BONATTI VANNI E GIANNI S.N.C.,Total Erg,Altro,total erg,STRADA MARZOLE 11 46029,SUZZARA,MN,44.992931728656465,10.724851779901087,,,
32091,BONIN STATION SNC DI BONIN ALFONSO & C.,Agip Eni,Strada Statale,Eni Station,Statale 358 di Castelnovo. Km. 22+202. dir. viadana 46019,VIADANA,MN,44.9242476071097,10.529630071009365,,,
29502,FIORASI & GNACCARINI S.R.L.,Pompe Bianche,Altro,FG FIORASI E GNACCARINI,VIA LEOPARDI 126/L 46030,VIADANA,MN,44.98548599801723,10.571642518043518,,,
33278,STRATOS S.R.L.,Repsol,Altro,Repsol Viadana,Via Carlo Pisacane 112 46019,VIADANA,MN,44.94176238588903,10.544543813574819,,,
18162,STAZIONE DI SERVIZIO TAMOIL - BORRCARR - DI BORRELLI VITO E CARROZZO MARIO S.N.C.,Tamoil,Altro,STAZIONE SERVIZIO TAMOIL - BORRCARR,VIALE EUROPA 35 46019,VIADANA,MN,44.92905173293207,10.504734814167023,,,
13050,GOZZI STEFANO,Pompe Bianche,Altro,Stefano Gozzi,VIA AROLDI 54/56 46019,VIADANA,MN,44.930878884407214,10.521973075818778,,,
18613,TERIO FLORIANA,Esso,Altro,TERIO FLORIANA,VIA PISACANE 112 46019,VIADANA,MN,44.941797625271946,10.544430166482925,,,
18267,VERA DI VERALDI FABRIZIO & C. S.N.C.,Q8,Altro,VERA di VERALDI FABRIZIO & C SNC,VIALE KENNEDY S.N. - 46019,VIADANA,MN,44.9391936449518,10.533937499376862,,,
6519,SERVIZI & GESTIONI ITALIA srl,Q8,Altro,VIADANA VIA PISACANE,VIA PISACANE SNC 46019,VIADANA,MN,44.933252877241245,10.535624087696874,,,
21557,MARCHETTI GIANMARIA,Socogas,Altro,MARCHETTI GIANMARIA,VIA ROMA SUD 33 46020,VILLA POMA,MN,44.995599812855275,11.11640453338623,,,
26737,ERCOLI ANDREA,Agip Eni,Altro,Distributore Eni F.lli Ercoli,Strada Statale. Km. 6. Mantova 1 46049,VOLTA MANTOVANA,MN,45.311865227164276,10.659154862187279,,,
14301,BORGHINI ALEX,Ego,Altro,stazione EGO,via goito 55  46049,VOLTA MANTOVANA,MN,45.3165542045624,10.658842474222183,,,
11716,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,VOLTA MANTOVANA-VIA S.MARTINO 112,VIA S.MARTINO 112 46049,VOLTA MANTOVANA,MN,45.326137715646276,10.658394635581999,,,
23298,SERVICE PETROLI S.A.S. DI GIANNI STANCO,Agip Eni,Strada Statale,eni,Statale 12 dell'Abetone e del Brennero. Km. 195+900. dir. Verona 41030,BASTIGLIA,MO,44.72574805676501,10.991131961345673,,,
5425,enirete oil&nonoil S.p.A.,Agip Eni,Altro,BONPORTO,Via Gorghetto 2 41030,BOMPORTO,MO,44.73689245437823,11.038011505956774,,,
23155,DISTRIBUTORE TAMOIL DI DONDI RICCARDO,Tamoil,Altro,DISTRIBUTORE TAMOIL DI DONDI RICCARDO,via Panaria 70 41030,BOMPORTO,MO,44.772735920246795,11.091319071688758,,,
8364,MAINI MAURIZIO,Total Erg,Altro,stazione di servizio Totalerg maini maurizio,via per modena 54/a,BOMPORTO,MO,44.72481122438877,11.041061282157898,,,
9784,LICCARDI LUIGI,Agip Eni,Altro,AGIP,VIA GIUSEPPE DI VITTORIO 19 41011,CAMPOGALLIANO,MO,44.6912089172356,10.846072733402252,,,
3894,BALASSO CLAUDIO E C. S.N.C.,Agip Eni,Autostradale,CAMPOGALLIANO EST,Autostrada A22 BRENNERO-MODENA. Km. 297.85. dir. Nord,CAMPOGALLIANO,MO,44.70421995079144,10.849074125289917,,,
3887,VE.CA. PETROLI DI VENTURELLI CARLO & C. SOCIETA' IN ACCOMANDITA SEMPLICE,Agip Eni,Autostradale,CAMPOGALLIANO OVEST,Autostrada A22 BRENNERO-MODENA. Km. 308.49. dir. Sud 41011,CAMPOGALLIANO,MO,44.70278984467375,10.847896340846546,,,
12680,VP OIL S.R.L.,Q8,Altro,Q8,VIA PONTE ALTO 30 41011,CAMPOGALLIANO,MO,44.688300937196686,10.857815275949065,,,
25447,DISTRIBUTORE BEYFIN DI REGA VITO GIULIO,Pompe Bianche,Altro,BEYFIN DI REGA VITO GIULIO,VIA CAVEZZO.24/B - 41031,CAMPOSANTO,MO,44.79789797026779,11.11691951751709,,,
21339,ZAVATTA ALBERTO,Agip Eni,Altro,Eni Camposanto 6255,Via per San Felice 18A. 41031,CAMPOSANTO,MO,44.79246725805486,11.135552823543549,,,
34154,BRIXIA FINANZIARIA S.R.L.,Esso,Altro,Esso - Camposanto (MO),Via per San Felice 64 41031,CAMPOSANTO,MO,44.80316859557145,11.13494798541069,,,
22676,EMIL PETROL DI MAMMOLITI CARMELO & C. SAS,Agip Eni,Altro, ENI,VIA CARLO MARX 34 41012,CARPI,MO,44.77494677873052,10.882878023278863,,,
8413,A.B. METANO S.R.L.,Pompe Bianche,Strada Statale,a b metano,Statale 413 Romana. Km. 25. dir. nord 41012,CARPI,MO,44.805251041807004,10.878536998672416,,,
31383,LE PIRAMIDI DI GIGLIO SALVATORE,Agip Eni,Altro,AGIP/ENI,VIA DELL'INDUSTRIA 3 41012,CARPI,MO,44.791486584280754,10.864191055297852,,,
15432,BENETTI FABIO & SIENA ENRICO SNC,Total Erg,Altro,Benetti F. & Siena E. snc,VIA C. MARX 68 41012,CARPI,MO,44.77241218458024,10.881351871899142,,,
11299,F.LLI GIBERTINI FU GINO S.P.A.,Esso,Altro,Carpi,VIA LAMA 31/33 41012,CARPI,MO,44.768879149084846,10.884506220901471,,,
29608,IP SERVICES S.R.L.,Api-Ip,Altro,CARPI - BIONDO,VIA N. BIONDO 83/87 41012,CARPI,MO,44.78301041919284,10.888803847885129,,,
23747,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,CARPI VIA GUASTALLA 4A,VIA GUASTALLA 4A 41012,CARPI,MO,44.79437012111083,10.869371742010117,,,
6531,SERVIZI & GESTIONI ITALIA srl,Q8,Altro,CARPI VIA LENIN N.16,VIA LENIN 16 41012,CARPI,MO,44.77766366837263,10.878535225794963,,,
11724,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,CARPI-VIA ALDO MORO 60,VIA ALDO MORO 60 41012,CARPI,MO,44.76997952491361,10.902678072452545,,,
15971,ROSSI ANDREA,Tamoil,Altro,chiosco,via papa giovanni xxiii 107 41012,CARPI,MO,44.79254415799769,10.875249803066254,,,
5275,FRANCIOSI VALTER  E C. SNC,Agip Eni,Altro,eni,VIA C. MARX 160 41012,CARPI,MO,44.7610645020834,10.874517867983968,,,
14080,IMPIANTO AGIP DI SOLOMITA GIUSEPPE,Agip Eni,Altro,eni,VIA MANZONI - IMPIANTO 6210 114 41012,CARPI,MO,44.791287858718555,10.879393815994263,,,
29467,ROME S.N.C. DI ALI A.. IQBAL N. E ROME I.,Esso,Strada Statale,ESSO SS 413,Statale 413 Romana. Km. 45. dir. MIRNADOLA 41012,CARPI,MO,44.807530840270225,10.883229374885559,,,
9210,GRELLA ADAMO STAZIONE ESSO,Esso,Altro,GRELLA ADAMO STAZIONE ESSO,VIA CARLO MARX 104 41012,CARPI,MO,44.769397767196295,10.879570236109657,,,
11148,MAX SIM CAR DI MASSIMILIANO ROVERI & C. SNC,Api-Ip,Altro,IP,VIALE DELL'INDUSTRIA 4/D 41012,CARPI,MO,44.784615819508275,10.86040082380373,,,
